FL_DATE,ORIGIN,DEST,DEP_DELAY,ARR_DELAY
8/1/2018,PVD,DTW,-11,-15
8/1/2018,ATL,LFT,22,27
8/1/2018,LFT,ATL,17,8
8/1/2018,MEM,MSP,-1,-2
8/1/2018,MSP,MEM,-6,-16
8/1/2018,CHS,LGA,-4,-13
8/1/2018,LGA,CHS,160,133
8/1/2018,CLT,LGA,200,198
8/1/2018,DTW,SBN,24,12
8/1/2018,ATW,MSP,-1,9
8/1/2018,DFW,SLC,-4,8
8/1/2018,SLC,DFW,5,-12
8/1/2018,AZO,DTW,-9,2
8/1/2018,MKE,LGA,33,54
8/1/2018,MSP,LEX,23,32
8/1/2018,CHA,ATL,136,126
8/1/2018,FSM,ATL,-3,7
8/1/2018,ATL,CHA,-5,5
8/1/2018,ATL,SHV,-1,6
8/1/2018,MSP,RIC,-5,2
8/1/2018,RIC,MSP,-1,2
8/1/2018,ROA,ATL,-7,-4
8/1/2018,ATL,SHV,90,98
8/1/2018,CVG,DFW,6,1
8/1/2018,DFW,CVG,-4,-12
8/1/2018,LGA,RDU,61,84
8/1/2018,DTW,AZO,-5,-9
8/1/2018,ORD,LGA,-5,4
8/1/2018,OMA,SLC,-2,-2
8/1/2018,SLC,OMA,-9,-11
8/1/2018,ATL,CHA,39,41
8/1/2018,ORD,LGA,-3,10
8/1/2018,ATL,CSG,17,24
8/1/2018,LGA,ORD,0,4
8/1/2018,PIT,LGA,-8,-3
8/1/2018,BIL,MSP,-2,5
8/1/2018,MSP,BIL,-1,3
8/1/2018,LGA,ORD,-2,-22
8/1/2018,ICT,MSP,-11,-19
8/1/2018,MSP,ICT,-4,-19
8/1/2018,LGA,ORD,6,5
8/1/2018,RDU,JFK,29,50
8/1/2018,MLI,MSP,-13,-25
8/1/2018,COS,SLC,-3,-8
8/1/2018,MLI,MSP,-7,-20
8/1/2018,MSP,MLI,-6,17
8/1/2018,DTW,MLI,-12,-20
8/1/2018,SLC,TWF,-1,3
8/1/2018,TWF,SLC,-7,-9
8/1/2018,PIH,SLC,-11,-16
8/1/2018,SLC,PIH,-7,-9
8/1/2018,SLC,GJT,-1,-16
8/1/2018,DTW,MLI,-6,-15
8/1/2018,MSP,MLI,8,4
8/1/2018,IMT,MSP,-4,-5
8/1/2018,IMT,DTW,-11,-10
8/1/2018,SLC,WYS,0,14
8/1/2018,WYS,SLC,9,7
8/1/2018,SLC,WYS,-9,8
8/1/2018,WYS,SLC,3,10
8/1/2018,DTW,ABE,-4,3
8/1/2018,ABE,DTW,2,3
8/1/2018,SLC,COS,-1,0
8/1/2018,CPR,SLC,727,707
8/1/2018,ABE,DTW,0,-2
8/1/2018,DTW,ABE,-6,-4
8/1/2018,DTW,FWA,-4,-1
8/1/2018,DTW,FWA,-5,-4
8/1/2018,FWA,DTW,-4,-18
8/1/2018,FWA,DTW,33,25
8/1/2018,MLI,DTW,2,23
8/1/2018,MLI,DTW,-3,13
8/1/2018,DTW,SCE,-4,33
8/1/2018,SCE,DTW,27,20
8/1/2018,DTW,SCE,-3,2
8/1/2018,SCE,DTW,-5,-21
8/1/2018,DTW,SWF,-5,-11
8/1/2018,SWF,DTW,-8,-6
8/1/2018,DTW,IMT,-5,-3
8/1/2018,GTF,SLC,-4,-12
8/1/2018,GTF,SLC,3,0
8/1/2018,SLC,GTF,-2,7
8/1/2018,LSE,MSP,-11,-25
8/1/2018,MSP,LSE,-4,-16
8/1/2018,LSE,MSP,4,-3
8/1/2018,MSP,LSE,6,8
8/1/2018,MSP,LSE,38,13
8/1/2018,BOS,MKE,-8,-12
8/1/2018,MSP,TUL,-2,-12
8/1/2018,TUL,MSP,-9,-13
8/1/2018,MSP,TVC,-3,-9
8/1/2018,TVC,MSP,-8,-4
8/1/2018,MSP,SDF,-6,-7
8/1/2018,SDF,MSP,-11,-2
8/1/2018,MKE,BOS,-4,-15
8/1/2018,MKE,BOS,42,44
8/1/2018,MSO,SLC,-5,-12
8/1/2018,SLC,MSO,-2,1
8/1/2018,SLC,IDA,-1,-5
8/1/2018,CAK,DTW,-10,-15
8/1/2018,SLC,RAP,-5,-15
8/1/2018,IDA,SLC,-11,-15
8/1/2018,MFR,SLC,13,1
8/1/2018,SLC,MFR,-1,3
8/1/2018,ATL,CSG,-3,15
8/1/2018,CSG,ATL,-6,-16
8/1/2018,ATL,ABY,0,2
8/1/2018,ATL,FSM,-3,7
8/1/2018,FSM,ATL,6,6
8/1/2018,ATL,CHA,2,16
8/1/2018,CSG,ATL,7,27
8/1/2018,ATL,CHA,16,58
8/1/2018,CHA,ATL,56,73
8/1/2018,ATL,SHV,27,26
8/1/2018,SHV,ATL,29,35
8/1/2018,SLC,STL,6,-8
8/1/2018,STL,SLC,1,-11
8/1/2018,ATL,SHV,-4,-1
8/1/2018,SHV,ATL,4,-2
8/1/2018,CHA,ATL,-6,-3
8/1/2018,SHV,ATL,97,99
8/1/2018,ATL,FSM,160,145
8/1/2018,BNA,MSP,11,3
8/1/2018,MSP,BNA,-5,3
8/1/2018,TUS,LAX,-10,-5
8/1/2018,CVG,MKE,2,17
8/1/2018,CLT,CVG,64,59
8/1/2018,CVG,CLT,17,76
8/1/2018,DTW,MBS,22,27
8/1/2018,MBS,DTW,8,32
8/1/2018,DEN,SLC,-7,-6
8/1/2018,SLC,DEN,-6,-5
8/1/2018,SLC,IAH,-4,-26
8/1/2018,BOI,SEA,-4,27
8/1/2018,LGA,BNA,-2,-32
8/1/2018,BOI,SLC,3,1
8/1/2018,IDA,SLC,-9,-10
8/1/2018,SLC,IDA,1,-11
8/1/2018,BIS,MSP,-5,-11
8/1/2018,MSP,BIS,9,-1
8/1/2018,BIS,MSP,-5,-14
8/1/2018,MSP,BIS,-5,-17
8/1/2018,MSP,OKC,1,-14
8/1/2018,OKC,MSP,8,28
8/1/2018,DFW,DTW,-6,-19
8/1/2018,BOS,MKE,17,42
8/1/2018,MSP,RAP,-1,-13
8/1/2018,HLN,SLC,11,21
8/1/2018,SLC,HLN,29,24
8/1/2018,BMI,MSP,-8,-28
8/1/2018,MSP,BMI,-5,-12
8/1/2018,DTW,MKE,-1,-11
8/1/2018,BOI,SLC,2,-4
8/1/2018,ATL,DHN,-5,12
8/1/2018,DHN,ATL,7,5
8/1/2018,FSD,MSP,71,61
8/1/2018,MSP,FSD,85,72
8/1/2018,LGA,BNA,-3,-4
8/1/2018,ATL,MGM,-1,-5
8/1/2018,MGM,ATL,-1,4
8/1/2018,CLE,MSP,-9,-6
8/1/2018,DTW,MDW,-2,-11
8/1/2018,BOI,LAX,-2,-13
8/1/2018,ICT,MSP,-3,-12
8/1/2018,MSP,ICT,-3,-3
8/1/2018,SBN,MSP,-5,9
8/1/2018,MDW,DTW,-4,-16
8/1/2018,DAY,MSP,-4,-11
8/1/2018,MSP,DAY,8,8
8/1/2018,SEA,SIT,4,7
8/1/2018,SEA,BOI,-2,9
8/1/2018,MSP,HLN,0,-16
8/1/2018,MSP,CLE,-2,-1
8/1/2018,AZO,MSP,-6,-2
8/1/2018,MSP,CMH,3,4
8/1/2018,MDW,MSP,0,-11
8/1/2018,MSP,MDW,-5,5
8/1/2018,BIL,SLC,31,29
8/1/2018,SLC,BIL,58,45
8/1/2018,DTW,CAK,2,-3
8/1/2018,ORD,LGA,5,27
8/1/2018,DLH,MSP,-7,0
8/1/2018,SLC,BOI,-1,-7
8/1/2018,MSP,MOT,2,-3
8/1/2018,DLH,MSP,-8,-3
8/1/2018,MSP,DLH,-6,-9
8/1/2018,IAH,SLC,-5,6
8/1/2018,BOI,SEA,-2,2
8/1/2018,SEA,BOI,-3,-8
8/1/2018,SLC,BOI,50,60
8/1/2018,DTW,IAH,-2,-8
8/1/2018,CLT,JFK,-6,30
8/1/2018,GFK,MSP,-5,1
8/1/2018,MSP,GFK,-2,-1
8/1/2018,CMH,MSP,-3,-22
8/1/2018,CID,DTW,27,22
8/1/2018,ATW,DTW,-9,21
8/1/2018,DTW,ATW,-3,-10
8/1/2018,MSP,SBN,-5,-4
8/1/2018,SBN,MSP,-12,-9
8/1/2018,MSP,PSC,40,22
8/1/2018,PSC,MSP,21,15
8/1/2018,FCA,SLC,-4,-20
8/1/2018,SLC,FCA,-6,5
8/1/2018,DSM,SLC,-4,-8
8/1/2018,BNA,RDU,-6,-12
8/1/2018,FWA,ATL,-1,6
8/1/2018,MKE,DTW,-5,0
8/1/2018,SLC,ASE,-1,-5
8/1/2018,ATL,SBN,52,36
8/1/2018,CAK,DTW,-7,38
8/1/2018,DTW,CAK,-5,-6
8/1/2018,DTW,HPN,-10,3
8/1/2018,HPN,DTW,-4,38
8/1/2018,FWA,ATL,-6,6
8/1/2018,CLT,CVG,-10,-19
8/1/2018,CVG,CLT,-10,-24
8/1/2018,MDT,DTW,-3,-12
8/1/2018,FAR,MSP,-5,-13
8/1/2018,MSP,FAR,-3,-8
8/1/2018,MSP,DLH,132,118
8/1/2018,TUS,SLC,-9,-4
8/1/2018,PDX,SEA,26,17
8/1/2018,SEA,PDX,8,6
8/1/2018,RAP,SLC,-7,-16
8/1/2018,DTW,SBN,-9,-8
8/1/2018,SBN,DTW,-1,-10
8/1/2018,ATL,MOB,36,41
8/1/2018,MOB,ATL,56,73
8/1/2018,BOI,SLC,-2,9
8/1/2018,SLC,TUS,8,26
8/1/2018,OKC,SLC,68,70
8/1/2018,SLC,OKC,77,66
8/1/2018,DTW,HPN,-6,-11
8/1/2018,HPN,DTW,-10,8
8/1/2018,CAK,DTW,-5,-10
8/1/2018,DTW,CAK,-5,1
8/1/2018,CID,MSP,-8,-35
8/1/2018,MSP,RAP,-6,-15
8/1/2018,RAP,MSP,-6,-1
8/1/2018,PDX,SEA,1,-15
8/1/2018,SEA,PDX,-3,-5
8/1/2018,ATL,OAJ,55,72
8/1/2018,OAJ,ATL,69,72
8/1/2018,MSP,MBS,-5,-14
8/1/2018,ATL,FWA,-7,-3
8/1/2018,SBN,ATL,-3,-3
8/1/2018,ATL,MOB,6,-7
8/1/2018,MOB,ATL,-5,-6
8/1/2018,MOT,MSP,-4,-13
8/1/2018,MSP,MOT,4,-8
8/1/2018,OKC,SLC,-11,-16
8/1/2018,RAP,MSP,-5,-17
8/1/2018,SLC,TUS,111,102
8/1/2018,TUS,SLC,93,77
8/1/2018,CLT,JFK,189,177
8/1/2018,TUL,MSP,-2,1
8/1/2018,MSP,RST,1,0
8/1/2018,SLC,DSM,2,-9
8/1/2018,SBN,ATL,-2,25
8/1/2018,CVG,ORD,80,85
8/1/2018,MSP,RAP,-7,-13
8/1/2018,RAP,MSP,-7,-13
8/1/2018,ATL,SBN,-5,-24
8/1/2018,SBN,ATL,-6,-13
8/1/2018,BOI,SEA,40,64
8/1/2018,FAR,MSP,-2,-11
8/1/2018,MSP,FAR,11,-7
8/1/2018,MKE,DTW,280,258
8/1/2018,RAP,MSP,-6,-10
8/1/2018,SLC,MSN,-4,2
8/1/2018,FWA,ATL,-1,17
8/1/2018,ATL,EWN,9,7
8/1/2018,EWN,ATL,7,31
8/1/2018,LGB,SLC,-9,-9
8/1/2018,SLC,LGB,-4,-2
8/1/2018,DTW,MBS,5,-1
8/1/2018,MBS,DTW,-5,-11
8/1/2018,LGA,BNA,70,82
8/1/2018,MOT,MSP,-5,-14
8/1/2018,MSP,MOT,-3,-5
8/1/2018,MSP,ATW,37,25
8/1/2018,ATL,MOB,68,66
8/1/2018,MOB,ATL,68,88
8/1/2018,RAP,SLC,-8,-3
8/1/2018,ABY,ATL,27,20
8/1/2018,ATL,ABY,20,18
8/1/2018,OKC,SLC,-7,1
8/1/2018,LAS,LAX,0,-9
8/1/2018,AEX,ATL,-4,-18
8/1/2018,MDW,MSP,4,47
8/1/2018,MSP,MDW,-5,12
8/1/2018,SLC,SUN,-3,-15
8/1/2018,SLC,SUN,-7,-6
8/1/2018,RDU,JFK,2,-9
8/1/2018,IDA,SLC,56,50
8/1/2018,SLC,IDA,62,45
8/1/2018,MSP,BIS,6,-11
8/1/2018,FAT,SLC,87,72
8/1/2018,ATL,ROA,-5,-25
8/1/2018,ROA,ATL,-10,5
8/1/2018,MSO,SLC,4,2
8/1/2018,SLC,MSO,2,6
8/1/2018,BOI,SEA,-3,0
8/1/2018,MKE,CVG,22,7
8/1/2018,SLC,SUN,-4,-4
8/1/2018,CVG,MCI,1,-8
8/1/2018,MCI,CVG,-7,-12
8/1/2018,CMH,DTW,-5,-18
8/1/2018,DTW,CMH,-2,-1
8/1/2018,CLT,CVG,1,5
8/1/2018,CVG,CLT,-7,-2
8/1/2018,SLC,FAT,85,62
8/1/2018,LGB,SLC,-7,-7
8/1/2018,LGB,SLC,-3,-5
8/1/2018,SLC,LGB,-8,-18
8/1/2018,SLC,LGB,0,-12
8/1/2018,OMA,SLC,-1,-6
8/1/2018,SLC,OMA,-1,-8
8/1/2018,SEA,SMF,-2,9
8/1/2018,SMF,SEA,12,5
8/1/2018,MSP,OKC,-3,-8
8/1/2018,MOT,MSP,-4,-11
8/1/2018,MSP,MOT,16,7
8/1/2018,HLN,SLC,1,-6
8/1/2018,DHN,ATL,-8,-24
8/1/2018,MSP,IAH,12,17
8/1/2018,FSD,MSP,-4,-8
8/1/2018,SUN,SLC,-3,-6
8/1/2018,FAT,SLC,-11,-2
8/1/2018,SLC,FAT,-6,-7
8/1/2018,DEN,SLC,-6,-13
8/1/2018,SLC,DEN,-5,-17
8/1/2018,RDU,LGA,-2,-15
8/1/2018,AZO,DTW,-7,-8
8/1/2018,DTW,AZO,26,14
8/1/2018,GFK,MSP,-7,-17
8/1/2018,MSP,GFK,12,-5
8/1/2018,BNA,LGA,29,49
8/1/2018,CID,DTW,-13,-21
8/1/2018,MKE,SLC,-2,-13
8/1/2018,MSP,SBN,-5,-8
8/1/2018,SBN,MSP,-3,14
8/1/2018,SLC,IDA,-1,-2
8/1/2018,BOS,BNA,8,50
8/1/2018,MOB,ATL,21,59
8/1/2018,MSP,CVG,-6,-15
8/1/2018,MLU,ATL,332,330
8/1/2018,SEA,BOI,-8,-20
8/1/2018,RAP,MSP,-3,2
8/1/2018,MSP,OKC,-3,15
8/1/2018,OKC,MSP,9,8
8/1/2018,DFW,SLC,-5,-5
8/1/2018,OKC,DTW,-5,-16
8/1/2018,ATW,MSP,-5,-21
8/1/2018,MSP,ATW,-6,-10
8/1/2018,DTW,MDT,-6,-10
8/1/2018,MDT,DTW,5,0
8/1/2018,MSP,TUL,19,-2
8/1/2018,ATW,MSP,11,16
8/1/2018,MSP,ATW,6,-2
8/1/2018,MSP,ISN,-5,-30
8/1/2018,ISN,MSP,-8,-12
8/1/2018,LAX,TUS,-7,-28
8/1/2018,TUS,LAX,-5,-10
8/1/2018,DTW,MBS,-5,-16
8/1/2018,MBS,DTW,-1,-11
8/1/2018,DAY,MSP,-7,-4
8/1/2018,LGB,SLC,21,12
8/1/2018,SLC,LGB,0,-12
8/1/2018,DTW,SBN,-5,0
8/1/2018,SBN,DTW,-3,-4
8/1/2018,GFK,MSP,-10,-6
8/1/2018,ATL,MOB,4,23
8/1/2018,MOB,ATL,21,31
8/1/2018,ATL,FWA,-1,-13
8/1/2018,MDW,MSP,-7,-19
8/1/2018,CID,MSP,-6,-10
8/1/2018,DTW,GSP,-2,4
8/1/2018,GSP,DTW,-5,-22
8/1/2018,BNA,MSP,158,136
8/1/2018,ATL,VLD,-5,-13
8/1/2018,VLD,ATL,-7,-20
8/1/2018,BOI,SEA,-3,-3
8/1/2018,MSP,DLH,8,4
8/1/2018,ATL,DHN,94,87
8/1/2018,DTW,PIA,-6,-16
8/1/2018,ATL,CHA,-2,-8
8/1/2018,CHA,ATL,-3,-2
8/1/2018,ORD,LGA,3,97
8/1/2018,BNA,LGA,106,84
8/1/2018,DTW,MDW,2,18
8/1/2018,MDW,DTW,21,86
8/1/2018,TVC,MSP,-4,-14
8/1/2018,FSD,MSP,0,0
8/1/2018,MSP,FSD,-4,-3
8/1/2018,DTW,IND,-5,4
8/1/2018,IND,DTW,-2,-3
8/1/2018,IDA,SLC,55,51
8/1/2018,SLC,IDA,74,63
8/1/2018,GFK,MSP,-11,-17
8/1/2018,MSP,GFK,-4,-13
8/1/2018,ONT,SLC,36,29
8/1/2018,SLC,ONT,54,52
8/1/2018,DTW,SBN,-6,-14
8/1/2018,ATL,SHV,62,54
8/1/2018,SHV,ATL,55,54
8/1/2018,SBN,DTW,-8,-19
8/1/2018,SLC,TUL,15,1
8/1/2018,TUL,SLC,1,-7
8/1/2018,DLH,MSP,-6,6
8/1/2018,MSP,DLH,-3,-6
8/1/2018,FAR,MSP,-5,-18
8/1/2018,MSP,FAR,2,-10
8/1/2018,PSP,SLC,15,7
8/1/2018,SLC,PSP,-2,-5
8/1/2018,MSO,SLC,-6,-1
8/1/2018,SLC,MSO,-4,-7
8/1/2018,MSP,FWA,-5,24
8/1/2018,ATL,CSG,-4,-6
8/1/2018,CSG,ATL,-3,-8
8/1/2018,FWA,MSP,4,2
8/1/2018,CVG,ORD,-10,-23
8/1/2018,ORD,CVG,-5,56
8/1/2018,ATL,ROA,1,-11
8/1/2018,BNA,LGA,-3,-6
8/1/2018,FCA,SLC,-5,-22
8/1/2018,SLC,FCA,-1,5
8/1/2018,MSP,FSD,-3,5
8/1/2018,CVG,MCI,3,3
8/1/2018,MCI,CVG,1,5
8/1/2018,MSP,RST,-4,-13
8/1/2018,RST,MSP,-4,-14
8/1/2018,SLC,HLN,-3,-14
8/1/2018,AEX,ATL,44,36
8/1/2018,ATL,AEX,16,13
8/1/2018,LGA,ORD,50,114
8/1/2018,DLH,MSP,-2,15
8/1/2018,MSP,GFK,-3,-13
8/1/2018,LAX,TUS,1,6
8/1/2018,IAH,MSP,-3,-2
8/1/2018,MSP,AZO,-7,-3
8/1/2018,DTW,MBS,9,4
8/1/2018,MBS,DTW,0,-6
8/1/2018,IAH,MSP,-4,-14
8/1/2018,CID,MSP,5,12
8/1/2018,MSP,CID,-5,6
8/1/2018,LAX,ASE,-4,-29
8/1/2018,LAX,BOI,-5,-22
8/1/2018,MBS,MSP,132,109
8/1/2018,HLN,SLC,-6,-6
8/1/2018,SLC,HLN,-2,-8
8/1/2018,CVG,ORD,1,-17
8/1/2018,MSP,PSC,107,81
8/1/2018,ISN,MSP,50,63
8/1/2018,MSP,ISN,55,54
8/1/2018,ATL,SBN,8,-15
8/1/2018,SBN,ATL,-2,-5
8/1/2018,MOT,MSP,-2,6
8/1/2018,ATL,SBN,30,3
8/1/2018,SIT,SEA,36,43
8/1/2018,IAD,MSP,5,-9
8/1/2018,MSP,IAD,1,6
8/1/2018,BIS,MSP,12,24
8/1/2018,XNA,MSP,-5,8
8/1/2018,MOT,MSP,-6,-7
8/1/2018,MSP,DAY,-2,6
8/1/2018,FAR,MSP,-5,-12
8/1/2018,MSP,FAR,-5,-20
8/1/2018,GFK,MSP,3,27
8/1/2018,MSP,GFK,-4,2
8/1/2018,ATL,MOB,33,48
8/1/2018,PSP,SLC,2,-2
8/1/2018,SLC,PSP,-5,4
8/1/2018,EWR,MSP,3,17
8/1/2018,MSP,EWR,9,4
8/1/2018,BIS,MSP,-2,5
8/1/2018,MSP,BIS,-12,2
8/1/2018,DTW,CID,-5,-18
8/1/2018,DLH,MSP,-10,-15
8/1/2018,MSP,DLH,-1,-17
8/1/2018,JFK,BNA,42,32
8/1/2018,ATL,DHN,28,29
8/1/2018,DHN,ATL,26,50
8/1/2018,FAT,SLC,95,86
8/1/2018,SLC,FAT,116,98
8/1/2018,ATL,GNV,-2,1
8/1/2018,GNV,ATL,0,4
8/1/2018,MSP,PIA,-3,18
8/1/2018,MSP,DAY,-3,11
8/1/2018,MSP,MOT,-9,-12
8/1/2018,ATL,OAJ,4,0
8/1/2018,OAJ,ATL,1,3
8/1/2018,ATL,FWA,-4,-6
8/1/2018,FWA,ATL,49,48
8/1/2018,MSP,CID,42,33
8/1/2018,ATL,ROA,-2,-12
8/1/2018,ROA,ATL,-5,-2
8/1/2018,CVG,STL,-6,-12
8/1/2018,STL,CVG,-6,-10
8/1/2018,FSD,MSP,4,-3
8/1/2018,MSP,FSD,17,13
8/1/2018,LAS,SNA,-3,-5
8/1/2018,SNA,LAS,4,-2
8/1/2018,CID,MSP,-7,-12
8/1/2018,MSP,RAP,-3,-2
8/1/2018,PIA,DTW,-8,-14
8/1/2018,AEX,ATL,-2,-8
8/1/2018,ATL,AEX,-3,-6
8/1/2018,ATL,PIA,-2,-10
8/1/2018,PIA,ATL,-13,-14
8/1/2018,ATL,PIA,10,0
8/1/2018,PIA,ATL,8,11
8/1/2018,PIA,ATL,-9,-19
8/1/2018,CID,DTW,-7,-13
8/1/2018,LAS,SNA,3,-1
8/1/2018,SNA,LAS,0,-6
8/1/2018,LAS,SNA,-6,-14
8/1/2018,SNA,LAS,-19,-14
8/1/2018,ATL,CHA,31,25
8/1/2018,CHA,ATL,505,508
8/1/2018,SLC,SEA,-10,-22
8/1/2018,MOT,MSP,0,-3
8/1/2018,MSP,MOT,-3,-8
8/1/2018,ATL,DHN,34,30
8/1/2018,DHN,ATL,23,17
8/1/2018,BIS,MSP,-5,-13
8/1/2018,MSP,BIS,-4,-8
8/1/2018,ORD,CVG,-5,-6
8/1/2018,ABY,ATL,12,29
8/1/2018,ATL,ABY,5,4
8/1/2018,ATL,MOB,17,10
8/1/2018,MOB,ATL,4,-7
8/1/2018,DAY,MSP,-10,-39
8/1/2018,FSD,MSP,-2,13
8/1/2018,MSP,FSD,-5,-9
8/1/2018,PIA,MSP,-9,-19
8/1/2018,ATL,AEX,40,33
8/1/2018,DTW,EWR,-4,-9
8/1/2018,EWR,DTW,-10,-31
8/1/2018,MSP,MDW,-4,44
8/1/2018,MSP,CID,-6,8
8/1/2018,EWN,ATL,-10,-7
8/1/2018,AZO,DTW,-6,-16
8/1/2018,DTW,AZO,-2,1
8/1/2018,RST,MSP,-2,-23
8/1/2018,MDW,MSP,-6,-19
8/1/2018,MSP,MDW,-6,-17
8/1/2018,CVG,MSP,17,-1
8/1/2018,FSD,MSP,0,17
8/1/2018,MSP,FSD,-5,-6
8/1/2018,DTW,MDT,-4,11
8/1/2018,FAR,MSP,47,25
8/1/2018,MSP,FAR,-3,31
8/1/2018,RNO,SLC,-7,-6
8/1/2018,SLC,RNO,19,19
8/1/2018,MDW,MSP,-1,14
8/1/2018,ATL,EWN,-3,7
8/1/2018,DTW,IND,16,4
8/1/2018,IND,DTW,4,-7
8/1/2018,OKC,MSP,-3,-10
8/1/2018,BIS,MSP,10,18
8/1/2018,MSP,BIS,2,13
8/1/2018,ATW,DTW,14,7
8/1/2018,ATL,MOB,15,22
8/1/2018,MOB,ATL,22,26
8/1/2018,CMX,ORD,9,14
8/1/2018,AVL,ORD,1,-21
8/1/2018,ORD,FWA,263,248
8/1/2018,EAU,ORD,-11,-4
8/1/2018,DEN,SGU,-3,-5
8/1/2018,DLH,ORD,225,244
8/1/2018,DEN,VEL,-2,2
8/1/2018,LWB,SHD,168,170
8/1/2018,ORD,LWB,150,166
8/1/2018,SHD,IAD,157,161
8/1/2018,LBF,DEN,-7,-19
8/1/2018,ORD,MKG,-7,-20
8/1/2018,IAD,SHD,-5,-12
8/1/2018,LWB,ORD,-1,-3
8/1/2018,SHD,LWB,-9,-13
8/1/2018,SHD,IAD,-9,1
8/1/2018,IAD,SHD,139,131
8/1/2018,HYS,DEN,-10,-26
8/1/2018,ORD,SLN,-4,-14
8/1/2018,SLN,HYS,-10,-9
8/1/2018,AVL,ORD,-7,-25
8/1/2018,DEN,BFF,4,7
8/1/2018,VEL,DEN,-12,-23
8/1/2018,ORD,DLH,13,-2
8/1/2018,DEN,SGU,10,16
8/1/2018,EAU,ORD,114,211
8/1/2018,FWA,ORD,-14,-24
8/1/2018,GCC,DEN,-10,-14
8/1/2018,CKB,ORD,-3,-12
8/1/2018,MBS,ORD,-3,3
8/1/2018,RKS,DEN,3,17
8/1/2018,IAD,CKB,-4,-9
8/1/2018,RKS,DEN,-8,-8
8/1/2018,ORD,FWA,63,78
8/1/2018,DEN,PUB,-7,-19
8/1/2018,DEN,PUB,-5,-12
8/1/2018,PUB,LBL,-16,-20
8/1/2018,DEN,LBL,3,-5
8/1/2018,ORD,AVL,106,120
8/1/2018,ORD,CMX,82,91
8/1/2018,ORD,EAU,-8,-26
8/1/2018,PUB,DEN,-8,-12
8/1/2018,ORD,MBS,-3,-13
8/1/2018,LBL,PUB,-13,-21
8/1/2018,PUB,DEN,-6,4
8/1/2018,ORD,CKB,233,264
8/1/2018,MKG,ORD,-14,-11
8/1/2018,CKB,IAD,-4,-21
8/1/2018,ORD,PAH,-10,-23
8/1/2018,ORD,PAH,42,49
8/1/2018,ORD,SPI,55,50
8/1/2018,CGI,UIN,-14,-22
8/1/2018,UIN,ORD,0,-12
8/1/2018,DEN,RKS,-6,-17
8/1/2018,ORD,UIN,118,124
8/1/2018,UIN,CGI,832,831
8/1/2018,DEN,VEL,-4,-8
8/1/2018,VEL,DEN,-3,-13
8/1/2018,CNY,DEN,-14,2
8/1/2018,LBL,DEN,-9,2
8/1/2018,MBS,ORD,-9,-19
8/1/2018,BFF,DEN,-16,-18
8/1/2018,ORD,AVL,-8,-2
8/1/2018,DEN,CNY,-8,10
8/1/2018,BFF,DEN,23,21
8/1/2018,ORD,DLH,210,230
8/1/2018,SPI,ORD,-5,-12
8/1/2018,DVL,JMS,-8,-2
8/1/2018,JMS,DEN,-6,-8
8/1/2018,DEN,JMS,-6,-12
8/1/2018,DVL,DEN,-11,-10
8/1/2018,JMS,DVL,-19,-22
8/1/2018,DEN,JMS,-5,-10
8/1/2018,JMS,DVL,-29,-29
8/1/2018,LAR,DEN,-15,-23
8/1/2018,DEN,LAR,-10,-2
8/1/2018,CMX,ORD,-13,-19
8/1/2018,FWA,ORD,-16,2
8/1/2018,DEN,RKS,0,-3
8/1/2018,DEN,GCC,-8,-13
8/1/2018,ORD,CGI,1,-9
8/1/2018,DEN,GCC,-6,-19
8/1/2018,LAX,SGU,-7,-5
8/1/2018,SGU,LAX,-11,-22
8/1/2018,ORD,MBS,125,152
8/1/2018,DEN,LBF,-7,1
8/1/2018,DLH,ORD,-3,-2
8/1/2018,AVL,ORD,129,172
8/1/2018,DEN,BFF,-5,-19
8/1/2018,LAR,DEN,-11,-5
8/1/2018,HYS,DEN,-10,-15
8/1/2018,SLN,HYS,-8,-14
8/1/2018,ORD,AVL,57,118
8/1/2018,DEN,HYS,-7,-15
8/1/2018,HYS,SLN,-10,-12
8/1/2018,SLN,ORD,7,114
8/1/2018,ORD,CMX,-4,11
8/1/2018,ORD,EAU,83,94
8/1/2018,ORD,SPI,158,149
8/1/2018,PAH,ORD,-10,-15
8/1/2018,SGU,DEN,-8,-12
8/1/2018,SGU,DEN,10,15
8/1/2018,DEN,HYS,-5,-9
8/1/2018,HYS,SLN,-17,-16
8/1/2018,SPI,ORD,132,129
8/1/2018,DLH,ORD,126,139
8/1/2018,ORD,DLH,-6,-2
8/1/2018,GCC,DEN,-12,-14
8/1/2018,LBF,DEN,-6,4
8/1/2018,DEN,LBF,56,45
8/1/2018,DEN,LAR,-7,-13
8/1/2018,ACV,SFO,-10,-21
8/1/2018,ABQ,SFO,94,88
8/1/2018,DEN,CPR,-11,-12
8/1/2018,DEN,MOT,-10,-16
8/1/2018,DEN,SMF,-1,1
8/1/2018,BUR,DEN,5,1
8/1/2018,HLN,DEN,0,-2
8/1/2018,ATL,DEN,-5,4
8/1/2018,IDA,DEN,-14,-24
8/1/2018,MOT,DEN,-10,-21
8/1/2018,ONT,SFO,10,-7
8/1/2018,DEN,DRO,-5,-19
8/1/2018,ORD,CLE,101,99
8/1/2018,SMF,LAX,-7,-6
8/1/2018,COS,ORD,53,101
8/1/2018,SEA,LAX,2,16
8/1/2018,SFO,BOI,18,19
